DSN:,77,233.5669002335669
312-822-1111,87,233.5669002335669
,95,233.5669002335669
071004-F-2184C-001,80,266.93360026693364
October,82,266.93360026693364
2007,96,266.93360026693364
Soldicrs,92,266.93360026693364
from,95,266.93360026693364
Troop,93,266.93360026693364
"B,",68,266.93360026693364
3-1,91,266.93360026693364
"Cavalry,",84,266.93360026693364
3rd,95,266.93360026693364
"Brigade,",95,266.93360026693364
3rd,94,266.93360026693364
Infantry,96,266.93360026693364
Division,96,266.93360026693364
deliver,95,266.93360026693364
school,70,266.93360026693364
supplies,95,266.93360026693364
and,96,266.93360026693364
spend,96,266.93360026693364
  ,95,266.93360026693364
"PAQ,",87,266.93360026693364
"MNCI,",90,266.93360026693364
DSN:,77,266.93360026693364
312-822-1111,87,266.93360026693364
,95,266.93360026693364
071004-F-2184C-001,80,300.3003003003003
October,82,300.3003003003003
2007,96,300.3003003003003
Soldicrs,92,300.3003003003003
from,95,300.3003003003003
Troop,93,300.3003003003003
"B,",68,300.3003003003003
3-1,91,300.3003003003003
"Cavalry,",84,300.3003003003003
3rd,95,300.3003003003003
"Brigade,",95,300.3003003003003
3rd,94,300.3003003003003
Infantry,96,300.3003003003003
Division,96,300.3003003003003
deliver,95,300.3003003003003
school,70,300.3003003003003
supplies,95,300.3003003003003
and,96,300.3003003003003
spend,96,300.3003003003003
  ,95,300.3003003003003
"PAQ,",87,300.3003003003003
"MNCI,",90,300.3003003003003
DSN:,77,300.3003003003003
312-822-1111,87,300.3003003003003
,95,300.3003003003003
071004-F-2184C-001,80,333.66700033366703
October,82,333.66700033366703
2007,96,333.66700033366703
Soldicrs,92,333.66700033366703
from,95,333.66700033366703
Troop,93,333.66700033366703
"B,",68,333.66700033366703
3-1,91,333.66700033366703
"Cavalry,",84,333.66700033366703
3rd,95,333.66700033366703
"Brigade,",95,333.66700033366703
3rd,94,333.66700033366703
Infantry,96,333.66700033366703
Division,96,333.66700033366703
deliver,95,333.66700033366703
school,70,333.66700033366703
supplies,95,333.66700033366703
and,96,333.66700033366703
spend,96,333.66700033366703
  ,95,333.66700033366703
"PAQ,",87,333.66700033366703
"MNCI,",90,333.66700033366703
DSN:,77,333.66700033366703
312-822-1111,87,333.66700033366703
,95,333.66700033366703
071004-F-2184C-001,80,367.0337003670337
October,82,367.0337003670337
2007,96,367.0337003670337
Soldicrs,92,367.0337003670337
from,95,367.0337003670337
Troop,93,367.0337003670337
"B,",68,367.0337003670337
3-1,91,367.0337003670337
"Cavalry,",84,367.0337003670337
3rd,95,367.0337003670337
"Brigade,",95,367.0337003670337
3rd,94,367.0337003670337
Infantry,96,367.0337003670337
Division,96,367.0337003670337
deliver,95,367.0337003670337
school,70,367.0337003670337
supplies,95,367.0337003670337
and,96,367.0337003670337
spend,96,367.0337003670337
  ,95,367.0337003670337
"PAQ,",87,367.0337003670337
"MNCI,",90,367.0337003670337
DSN:,77,367.0337003670337
312-822-1111,87,367.0337003670337
,95,367.0337003670337
071004-F-2184C-001,80,400.40040040040043
October,82,400.40040040040043
2007,96,400.40040040040043
Soldicrs,92,400.40040040040043
from,95,400.40040040040043
Troop,93,400.40040040040043
"B,",68,400.40040040040043
3-1,91,400.40040040040043
"Cavalry,",84,400.40040040040043
3rd,95,400.40040040040043
"Brigade,",95,400.40040040040043
3rd,94,400.40040040040043
Infantry,96,400.40040040040043
Division,96,400.40040040040043
deliver,95,400.40040040040043
school,70,400.40040040040043
supplies,95,400.40040040040043
and,96,400.40040040040043
spend,96,400.40040040040043
  ,95,400.40040040040043
"PAQ,",87,400.40040040040043
"MNCI,",90,400.40040040040043
DSN:,77,400.40040040040043
312-822-1111,87,400.40040040040043
,95,400.40040040040043
071004-F-2184C-001,80,433.7671004337671
October,82,433.7671004337671
2007,96,433.7671004337671
Soldicrs,92,433.7671004337671
from,95,433.7671004337671
Troop,93,433.7671004337671
"B,",68,433.7671004337671
3-1,91,433.7671004337671
"Cavalry,",84,433.7671004337671
3rd,95,433.7671004337671
"Brigade,",95,433.7671004337671
3rd,94,433.7671004337671
Infantry,96,433.7671004337671
Division,96,433.7671004337671
deliver,95,433.7671004337671
school,70,433.7671004337671
supplies,95,433.7671004337671
and,96,433.7671004337671
spend,96,433.7671004337671
  ,95,433.7671004337671
"PAQ,",87,433.7671004337671
"MNCI,",90,433.7671004337671
DSN:,77,433.7671004337671
312-822-1111,87,433.7671004337671
,95,433.7671004337671
071004-F-2184C-001,80,467.1338004671338
October,82,467.1338004671338
2007,96,467.1338004671338
Soldicrs,92,467.1338004671338
from,95,467.1338004671338
Troop,93,467.1338004671338
"B,",68,467.1338004671338
3-1,91,467.1338004671338
"Cavalry,",84,467.1338004671338
3rd,95,467.1338004671338
"Brigade,",95,467.1338004671338
3rd,94,467.1338004671338
Infantry,96,467.1338004671338
Division,96,467.1338004671338
deliver,95,467.1338004671338
school,70,467.1338004671338
supplies,95,467.1338004671338
and,96,467.1338004671338
spend,96,467.1338004671338
  ,95,467.1338004671338
"PAQ,",87,467.1338004671338
"MNCI,",90,467.1338004671338
DSN:,77,467.1338004671338
312-822-1111,87,467.1338004671338
,95,467.1338004671338
071004-F-2184C-001,80,500.50050050050055
October,82,500.50050050050055
2007,96,500.50050050050055
Soldicrs,92,500.50050050050055
from,95,500.50050050050055
Troop,93,500.50050050050055
"B,",68,500.50050050050055
3-1,91,500.50050050050055
"Cavalry,",84,500.50050050050055
3rd,95,500.50050050050055
"Brigade,",95,500.50050050050055
3rd,94,500.50050050050055
Infantry,96,500.50050050050055
Division,96,500.50050050050055
deliver,95,500.50050050050055
school,70,500.50050050050055
supplies,95,500.50050050050055
and,96,500.50050050050055
spend,96,500.50050050050055
  ,95,500.50050050050055
"PAQ,",87,500.50050050050055
"MNCI,",90,500.50050050050055
DSN:,77,500.50050050050055
312-822-1111,87,500.50050050050055
,95,500.50050050050055
071004-F-2184C-001,80,533.8672005338673
October,82,533.8672005338673
2007,96,533.8672005338673
Soldicrs,92,533.8672005338673
from,95,533.8672005338673
Troop,93,533.8672005338673
"B,",68,533.8672005338673
3-1,91,533.8672005338673
"Cavalry,",84,533.8672005338673
3rd,95,533.8672005338673
"Brigade,",95,533.8672005338673
3rd,94,533.8672005338673
Infantry,96,533.8672005338673
Division,96,533.8672005338673
deliver,95,533.8672005338673
school,70,533.8672005338673
supplies,95,533.8672005338673
and,96,533.8672005338673
spend,96,533.8672005338673
  ,95,533.8672005338673
"PAQ,",87,533.8672005338673
"MNCI,",90,533.8672005338673
DSN:,77,533.8672005338673
312-822-1111,87,533.8672005338673
,95,533.8672005338673
071004-F-2184C-001,80,567.2339005672338
October,82,567.2339005672338
2007,96,567.2339005672338
Soldicrs,92,567.2339005672338
from,95,567.2339005672338
Troop,93,567.2339005672338
"B,",68,567.2339005672338
3-1,91,567.2339005672338
"Cavalry,",84,567.2339005672338
3rd,95,567.2339005672338
"Brigade,",95,567.2339005672338
3rd,94,567.2339005672338
Infantry,96,567.2339005672338
Division,96,567.2339005672338
deliver,95,567.2339005672338
school,70,567.2339005672338
supplies,95,567.2339005672338
and,96,567.2339005672338
spend,96,567.2339005672338
  ,95,567.2339005672338
"PAQ,",87,567.2339005672338
"MNCI,",90,567.2339005672338
DSN:,77,567.2339005672338
312-822-1111,87,567.2339005672338
,95,567.2339005672338
071004-F-2184C-001,80,600.6006006006006
October,82,600.6006006006006
2007,96,600.6006006006006
Soldicrs,92,600.6006006006006
from,95,600.6006006006006
Troop,93,600.6006006006006
"B,",68,600.6006006006006
3-1,91,600.6006006006006
"Cavalry,",84,600.6006006006006
3rd,95,600.6006006006006
"Brigade,",95,600.6006006006006
3rd,94,600.6006006006006
Infantry,96,600.6006006006006
Division,96,600.6006006006006
deliver,95,600.6006006006006
school,70,600.6006006006006
supplies,95,600.6006006006006
and,96,600.6006006006006
spend,96,600.6006006006006
  ,95,600.6006006006006
"PAQ,",87,600.6006006006006
"MNCI,",90,600.6006006006006
DSN:,77,600.6006006006006
312-822-1111,87,600.6006006006006
,95,600.6006006006006
071004-F-2184C-001,80,633.9673006339673
October,82,633.9673006339673
2007,96,633.9673006339673
Soldicrs,92,633.9673006339673
from,95,633.9673006339673
Troop,93,633.9673006339673
"B,",68,633.9673006339673
3-1,91,633.9673006339673
"Cavalry,",84,633.9673006339673
3rd,95,633.9673006339673
"Brigade,",95,633.9673006339673
3rd,94,633.9673006339673
Infantry,96,633.9673006339673
Division,96,633.9673006339673
deliver,95,633.9673006339673
school,70,633.9673006339673
supplies,95,633.9673006339673
and,96,633.9673006339673
spend,96,633.9673006339673
  ,95,633.9673006339673
"PAQ,",87,633.9673006339673
"MNCI,",90,633.9673006339673
DSN:,77,633.9673006339673
312-822-1111,87,633.9673006339673
,95,633.9673006339673
071004-F-2184C-001,80,667.3340006673341
October,82,667.3340006673341
2007,96,667.3340006673341
Soldicrs,92,667.3340006673341
from,95,667.3340006673341
Troop,93,667.3340006673341
"B,",68,667.3340006673341
3-1,91,667.3340006673341
"Cavalry,",84,667.3340006673341
3rd,95,667.3340006673341
"Brigade,",95,667.3340006673341
3rd,94,667.3340006673341
Infantry,96,667.3340006673341
Division,96,667.3340006673341
deliver,95,667.3340006673341
school,70,667.3340006673341
supplies,95,667.3340006673341
and,96,667.3340006673341
spend,96,667.3340006673341
  ,95,667.3340006673341
"PAQ,",87,667.3340006673341
"MNCI,",90,667.3340006673341
DSN:,77,667.3340006673341
312-822-1111,87,667.3340006673341
,95,667.3340006673341
071004-F-2184C-001,80,700.7007007007007
October,82,700.7007007007007
2007,96,700.7007007007007
Soldicrs,92,700.7007007007007
from,95,700.7007007007007
Troop,93,700.7007007007007
"B,",68,700.7007007007007
3-1,91,700.7007007007007
"Cavalry,",84,700.7007007007007
3rd,95,700.7007007007007
"Brigade,",95,700.7007007007007
3rd,94,700.7007007007007
Infantry,96,700.7007007007007
Division,96,700.7007007007007
deliver,95,700.7007007007007
school,70,700.7007007007007
supplies,95,700.7007007007007
and,96,700.7007007007007
spend,96,700.7007007007007
  ,95,700.7007007007007
"PAQ,",87,700.7007007007007
"MNCI,",90,700.7007007007007
DSN:,77,700.7007007007007
312-822-1111,87,700.7007007007007
,95,700.7007007007007
071004-F-2184C-001,80,734.0674007340674
October,82,734.0674007340674
2007,96,734.0674007340674
Soldicrs,92,734.0674007340674
from,95,734.0674007340674
Troop,93,734.0674007340674
"B,",68,734.0674007340674
3-1,91,734.0674007340674
"Cavalry,",84,734.0674007340674
3rd,95,734.0674007340674
"Brigade,",95,734.0674007340674
3rd,94,734.0674007340674
Infantry,96,734.0674007340674
Division,96,734.0674007340674
deliver,95,734.0674007340674
school,70,734.0674007340674
supplies,95,734.0674007340674
and,96,734.0674007340674
spend,96,734.0674007340674
  ,95,734.0674007340674
"PAQ,",87,734.0674007340674
"MNCI,",90,734.0674007340674
DSN:,77,734.0674007340674
312-822-1111,87,734.0674007340674
,95,734.0674007340674
071004-F-2184C-001,80,767.4341007674341
October,82,767.4341007674341
2007,96,767.4341007674341
Soldicrs,92,767.4341007674341
from,95,767.4341007674341
Troop,93,767.4341007674341
"B,",68,767.4341007674341
3-1,91,767.4341007674341
"Cavalry,",84,767.4341007674341
3rd,95,767.4341007674341
"Brigade,",95,767.4341007674341
3rd,94,767.4341007674341
Infantry,96,767.4341007674341
Division,96,767.4341007674341
deliver,95,767.4341007674341
school,70,767.4341007674341
supplies,95,767.4341007674341
and,96,767.4341007674341
spend,96,767.4341007674341
  ,95,767.4341007674341
"PAQ,",87,767.4341007674341
"MNCI,",90,767.4341007674341
DSN:,77,767.4341007674341
312-822-1111,87,767.4341007674341
,95,767.4341007674341
071004-F-2184C-001,80,800.8008008008009
October,82,800.8008008008009
2007,96,800.8008008008009
Soldicrs,92,800.8008008008009
from,95,800.8008008008009
Troop,93,800.8008008008009
"B,",68,800.8008008008009
3-1,91,800.8008008008009
"Cavalry,",84,800.8008008008009
3rd,95,800.8008008008009
"Brigade,",95,800.8008008008009
3rd,94,800.8008008008009
Infantry,96,800.8008008008009
Division,96,800.8008008008009
deliver,95,800.8008008008009
school,70,800.8008008008009
supplies,95,800.8008008008009
and,96,800.8008008008009
spend,96,800.8008008008009
  ,95,800.8008008008009
"PAQ,",87,800.8008008008009
"MNCI,",90,800.8008008008009
DSN:,77,800.8008008008009
312-822-1111,87,800.8008008008009
,95,800.8008008008009
071004-F-2184C-001,80,834.1675008341675
October,82,834.1675008341675
2007,96,834.1675008341675
Soldicrs,92,834.1675008341675
from,95,834.1675008341675
Troop,93,834.1675008341675
"B,",68,834.1675008341675
3-1,91,834.1675008341675
"Cavalry,",84,834.1675008341675
3rd,95,834.1675008341675
"Brigade,",95,834.1675008341675
3rd,94,834.1675008341675
Infantry,96,834.1675008341675
Division,96,834.1675008341675
deliver,95,834.1675008341675
school,70,834.1675008341675
supplies,95,834.1675008341675
and,96,834.1675008341675
spend,96,834.1675008341675
  ,95,834.1675008341675
"PAQ,",87,834.1675008341675
"MNCI,",90,834.1675008341675
DSN:,77,834.1675008341675
312-822-1111,87,834.1675008341675
,95,834.1675008341675
071004-F-2184C-001,80,867.5342008675342
October,82,867.5342008675342
2007,96,867.5342008675342
Soldicrs,92,867.5342008675342
from,95,867.5342008675342
Troop,93,867.5342008675342
"B,",68,867.5342008675342
3-1,91,867.5342008675342
"Cavalry,",84,867.5342008675342
3rd,95,867.5342008675342
"Brigade,",95,867.5342008675342
3rd,94,867.5342008675342
Infantry,96,867.5342008675342
Division,96,867.5342008675342
deliver,95,867.5342008675342
school,70,867.5342008675342
supplies,95,867.5342008675342
and,96,867.5342008675342
spend,96,867.5342008675342
  ,95,867.5342008675342
"PAQ,",87,867.5342008675342
"MNCI,",90,867.5342008675342
DSN:,77,867.5342008675342
312-822-1111,87,867.5342008675342
,95,867.5342008675342
071004-F-2184C-001,80,900.9009009009009
October,82,900.9009009009009
2007,96,900.9009009009009
Soldicrs,92,900.9009009009009
from,95,900.9009009009009
Troop,93,900.9009009009009
"B,",68,900.9009009009009
3-1,91,900.9009009009009
"Cavalry,",84,900.9009009009009
3rd,95,900.9009009009009
"Brigade,",95,900.9009009009009
3rd,94,900.9009009009009
Infantry,96,900.9009009009009
Division,96,900.9009009009009
deliver,95,900.9009009009009
school,70,900.9009009009009
supplies,95,900.9009009009009
and,96,900.9009009009009
spend,96,900.9009009009009
  ,95,900.9009009009009
"PAQ,",87,900.9009009009009
"MNCI,",90,900.9009009009009
DSN:,77,900.9009009009009
312-822-1111,87,900.9009009009009
,95,900.9009009009009
071004-F-2184C-001,80,934.2676009342676
October,82,934.2676009342676
2007,96,934.2676009342676
Soldicrs,92,934.2676009342676
from,95,934.2676009342676
Troop,93,934.2676009342676
"B,",68,934.2676009342676
3-1,91,934.2676009342676
"Cavalry,",84,934.2676009342676
3rd,95,934.2676009342676
"Brigade,",95,934.2676009342676
3rd,94,934.2676009342676
Infantry,96,934.2676009342676
Division,96,934.2676009342676
deliver,95,934.2676009342676
school,70,934.2676009342676
supplies,95,934.2676009342676
and,96,934.2676009342676
spend,96,934.2676009342676
  ,95,934.2676009342676
"PAQ,",87,934.2676009342676
"MNCI,",90,934.2676009342676
DSN:,77,934.2676009342676
312-822-1111,87,934.2676009342676
,95,934.2676009342676
071004-F-2184C-001,80,967.6343009676343
October,82,967.6343009676343
2007,96,967.6343009676343
Soldicrs,92,967.6343009676343
from,95,967.6343009676343
Troop,93,967.6343009676343
"B,",68,967.6343009676343
3-1,91,967.6343009676343
"Cavalry,",84,967.6343009676343
3rd,95,967.6343009676343
"Brigade,",95,967.6343009676343
3rd,94,967.6343009676343
Infantry,96,967.6343009676343
Division,96,967.6343009676343
deliver,95,967.6343009676343
school,70,967.6343009676343
supplies,95,967.6343009676343
and,96,967.6343009676343
spend,96,967.6343009676343
  ,95,967.6343009676343
"PAQ,",87,967.6343009676343
"MNCI,",90,967.6343009676343
DSN:,77,967.6343009676343
312-822-1111,87,967.6343009676343
,95,967.6343009676343
071004-F-2184C-001,80,1001.0010010010011
October,82,1001.0010010010011
2007,96,1001.0010010010011
Soldicrs,92,1001.0010010010011
from,95,1001.0010010010011
Troop,93,1001.0010010010011
"B,",68,1001.0010010010011
3-1,91,1001.0010010010011
"Cavalry,",84,1001.0010010010011
3rd,95,1001.0010010010011
"Brigade,",95,1001.0010010010011
3rd,94,1001.0010010010011
Infantry,96,1001.0010010010011
Division,96,1001.0010010010011
deliver,95,1001.0010010010011
school,70,1001.0010010010011
supplies,95,1001.0010010010011
and,96,1001.0010010010011
spend,96,1001.0010010010011
  ,95,1001.0010010010011
"PAQ,",87,1001.0010010010011
"MNCI,",90,1001.0010010010011
DSN:,77,1001.0010010010011
312-822-1111,87,1001.0010010010011
,95,1001.0010010010011
071004-F-2184C-001,80,1034.3677010343677
October,82,1034.3677010343677
2007,96,1034.3677010343677
Soldicrs,92,1034.3677010343677
from,95,1034.3677010343677
Troop,93,1034.3677010343677
"B,",68,1034.3677010343677
3-1,91,1034.3677010343677
"Cavalry,",84,1034.3677010343677
3rd,95,1034.3677010343677
"Brigade,",95,1034.3677010343677
3rd,94,1034.3677010343677
Infantry,96,1034.3677010343677
Division,96,1034.3677010343677
deliver,95,1034.3677010343677
school,70,1034.3677010343677
supplies,95,1034.3677010343677
and,96,1034.3677010343677
spend,96,1034.3677010343677
  ,95,1034.3677010343677
"PAQ,",87,1034.3677010343677
"MNCI,",90,1034.3677010343677
DSN:,77,1034.3677010343677
312-822-1111,87,1034.3677010343677
,95,1034.3677010343677
071004-F-2184C-001,80,1067.7344010677346
October,82,1067.7344010677346
2007,96,1067.7344010677346
Soldicrs,92,1067.7344010677346
from,95,1067.7344010677346
Troop,93,1067.7344010677346
"B,",68,1067.7344010677346
3-1,91,1067.7344010677346
"Cavalry,",84,1067.7344010677346
3rd,95,1067.7344010677346
"Brigade,",95,1067.7344010677346
3rd,94,1067.7344010677346
Infantry,96,1067.7344010677346
Division,96,1067.7344010677346
deliver,95,1067.7344010677346
school,70,1067.7344010677346
supplies,95,1067.7344010677346
and,96,1067.7344010677346
spend,96,1067.7344010677346
  ,95,1067.7344010677346
"PAQ,",87,1067.7344010677346
"MNCI,",90,1067.7344010677346
DSN:,77,1067.7344010677346
312-822-1111,87,1067.7344010677346
,95,1067.7344010677346
071004-F-2184C-001,80,1101.1011011011012
October,82,1101.1011011011012
2007,96,1101.1011011011012
Soldicrs,92,1101.1011011011012
from,95,1101.1011011011012
Troop,93,1101.1011011011012
"B,",68,1101.1011011011012
3-1,91,1101.1011011011012
"Cavalry,",84,1101.1011011011012
3rd,95,1101.1011011011012
"Brigade,",95,1101.1011011011012
3rd,94,1101.1011011011012
Infantry,96,1101.1011011011012
Division,96,1101.1011011011012
deliver,95,1101.1011011011012
school,70,1101.1011011011012
supplies,95,1101.1011011011012
and,96,1101.1011011011012
spend,96,1101.1011011011012
  ,95,1101.1011011011012
"PAQ,",87,1101.1011011011012
"MNCI,",90,1101.1011011011012
DSN:,77,1101.1011011011012
312-822-1111,87,1101.1011011011012
,95,1101.1011011011012
071004-F-2184C-001,80,1134.4678011344677
October,82,1134.4678011344677
2007,96,1134.4678011344677
Soldicrs,92,1134.4678011344677
from,95,1134.4678011344677
Troop,93,1134.4678011344677
"B,",68,1134.4678011344677
3-1,91,1134.4678011344677
"Cavalry,",84,1134.4678011344677
3rd,95,1134.4678011344677
"Brigade,",95,1134.4678011344677
3rd,94,1134.4678011344677
Infantry,96,1134.4678011344677
Division,96,1134.4678011344677
deliver,95,1134.4678011344677
school,70,1134.4678011344677
supplies,95,1134.4678011344677
and,96,1134.4678011344677
spend,96,1134.4678011344677
  ,95,1134.4678011344677
"PAQ,",87,1134.4678011344677
"MNCI,",90,1134.4678011344677
DSN:,77,1134.4678011344677
312-822-1111,87,1134.4678011344677
,95,1134.4678011344677
071004-F-2184C-001,80,1167.8345011678346
October,82,1167.8345011678346
2007,96,1167.8345011678346
Soldicrs,92,1167.8345011678346
from,95,1167.8345011678346
Troop,93,1167.8345011678346
"B,",68,1167.8345011678346
3-1,91,1167.8345011678346
"Cavalry,",84,1167.8345011678346
3rd,95,1167.8345011678346
"Brigade,",95,1167.8345011678346
3rd,94,1167.8345011678346
Infantry,96,1167.8345011678346
Division,96,1167.8345011678346
deliver,95,1167.8345011678346
school,70,1167.8345011678346
supplies,95,1167.8345011678346
and,96,1167.8345011678346
spend,96,1167.8345011678346
  ,95,1167.8345011678346
"PAQ,",87,1167.8345011678346
"MNCI,",90,1167.8345011678346
DSN:,77,1167.8345011678346
312-822-1111,87,1167.8345011678346
,95,1167.8345011678346
071004-F-2184C-001,80,1201.2012012012012
October,82,1201.2012012012012
2007,96,1201.2012012012012
Soldicrs,92,1201.2012012012012
from,95,1201.2012012012012
Troop,93,1201.2012012012012
"B,",68,1201.2012012012012
3-1,91,1201.2012012012012
"Cavalry,",84,1201.2012012012012
3rd,95,1201.2012012012012
"Brigade,",95,1201.2012012012012
3rd,94,1201.2012012012012
Infantry,96,1201.2012012012012
Division,96,1201.2012012012012
deliver,95,1201.2012012012012
school,70,1201.2012012012012
supplies,95,1201.2012012012012
and,96,1201.2012012012012
spend,96,1201.2012012012012
  ,95,1201.2012012012012
"PAQ,",87,1201.2012012012012
"MNCI,",90,1201.2012012012012
DSN:,77,1201.2012012012012
312-822-1111,87,1201.2012012012012
,95,1201.2012012012012
071004-F-2184C-001,80,1234.5679012345681
October,82,1234.5679012345681
2007,96,1234.5679012345681
Soldicrs,92,1234.5679012345681
from,95,1234.5679012345681
Troop,93,1234.5679012345681
"B,",68,1234.5679012345681
3-1,91,1234.5679012345681
"Cavalry,",84,1234.5679012345681
3rd,95,1234.5679012345681
"Brigade,",95,1234.5679012345681
3rd,94,1234.5679012345681
Infantry,96,1234.5679012345681
Division,96,1234.5679012345681
deliver,95,1234.5679012345681
school,70,1234.5679012345681
supplies,95,1234.5679012345681
and,96,1234.5679012345681
spend,96,1234.5679012345681
  ,95,1234.5679012345681
"PAQ,",87,1234.5679012345681
"MNCI,",90,1234.5679012345681
DSN:,77,1234.5679012345681
312-822-1111,87,1234.5679012345681
,95,1234.5679012345681
071004-F-2184C-001,80,1267.9346012679346
October,82,1267.9346012679346
2007,96,1267.9346012679346
Soldicrs,92,1267.9346012679346
